Window,MMSI,Average_SOG,STD_SOG,distance_to_coast_m,far_from_coast,mean_acceleration,std_acceleration,mean_abs_acceleration,mean_turning_intensity,max_turning_intensity,turning_spike_count,avg_distance_between_pings,density,max_SOG,min_SOG,delta_SOG,Behavior_Label
2025-02-18 04:40:00,219001518,0.0,0.0,496.939091930144,0,0.0,0.0,0.0,9.181727707102786,47.679858766397274,6,0.14610568722619025,6.8438921171549385,0.0,0.0,0.0,0
2025-02-18 04:50:00,219001518,0.0,0.0,496.0701797892171,0,0.0,0.0,0.0,8.225061624174172,19.99999992625074,6,0.11898709596518926,8.403566422264072,0.0,0.0,0.0,0
2025-02-18 05:00:00,219001518,0.0,0.0,496.5902667305902,0,0.0,0.0,0.0,11.113488191356883,167.61214525223772,5,0.20877517290209707,4.789612145824727,0.0,0.0,0.0,0
2025-02-18 05:10:00,219001518,0.0,0.0,496.84699676042436,0,0.0,0.0,0.0,8.133200096968299,20.58094817668814,7,0.13289779046391284,7.524013426974547,0.0,0.0,0.0,0
2025-02-18 05:20:00,219001518,0.0,0.0,497.3637488643426,0,0.0,0.0,0.0,8.905509833903535,19.99999981458977,4,0.1837847492138303,5.440851843033779,0.0,0.0,0.0,0
2025-02-18 05:30:00,219001518,0.0,0.0,497.76594821645347,0,0.0,0.0,0.0,11.912933744268157,164.64758236297854,5,0.1553069748944808,6.438446284956165,0.0,0.0,0.0,0
2025-02-18 05:40:00,219001518,0.0,0.0,497.3821414943339,0,0.0,0.0,0.0,12.183235631163551,151.2285871424499,4,0.17783215386159756,5.622963837798725,0.0,0.0,0.0,0
2025-02-18 05:50:00,219001518,0.0,0.0,498.01018782690846,0,0.0,0.0,0.0,10.384304411127847,89.99999966812851,4,0.21666771950615085,4.615149182293351,0.0,0.0,0.0,0
2025-02-18 06:00:00,219001518,0.0,0.0,498.55005488267716,0,0.0,0.0,0.0,7.907042296161368,20.0,4,0.20792008900171385,4.809308767197024,0.0,0.0,0.0,0
2025-02-18 06:10:00,219001518,0.0,0.0,498.6049163595732,0,0.0,0.0,0.0,10.392888946460832,180.0,6,0.1632721019765596,6.124369957850968,0.0,0.0,0.0,0
2025-02-18 06:20:00,219001518,0.0,0.0,499.2142698541185,0,0.0,0.0,0.0,11.275077900256218,180.0,6,0.16683060126816593,5.9937448822345205,0.0,0.0,0.0,0
2025-02-18 06:30:00,219001518,0.0,0.0,498.11460511442834,0,0.0,0.0,0.0,7.168680586277178,20.0,4,0.19002017809553848,5.262322069167592,0.0,0.0,0.0,0
2025-02-18 06:40:00,219001518,0.0,0.0,497.1421923066804,0,0.0,0.0,0.0,8.835738794479527,89.99999966812845,6,0.11817109850929476,8.461589988701549,0.0,0.0,0.0,0
2025-02-18 06:50:00,219001518,0.0,0.0,496.7484475378941,0,0.0,0.0,0.0,8.753260944022845,28.77141235780948,7,0.12273563395681814,8.146929285906818,0.0,0.0,0.0,0
2025-02-18 07:00:00,219001518,0.0,0.0,496.7312193469897,0,0.0,0.0,0.0,14.866238693044604,164.64758620230737,11,0.15318160693824898,6.527772767623598,0.0,0.0,0.0,0
2025-02-18 07:10:00,219001518,0.0,0.0,497.44240076950473,0,0.0,0.0,0.0,14.263212935245146,132.3201222646063,11,0.1671289963475919,5.983044183897946,0.0,0.0,0.0,0
2025-02-18 07:20:00,219001518,0.0,0.0,498.06495606857595,0,0.0,0.0,0.0,9.958681686939043,22.49999979141353,7,0.1613537358537431,6.1971792776685595,0.0,0.0,0.0,0
2025-02-18 07:30:00,219001518,0.0,0.0,498.06269647801827,0,0.0,0.0,0.0,12.471071811981403,89.99999917032153,12,0.12303252953726079,8.127271145682773,0.0,0.0,0.0,0
2025-02-18 07:40:00,219001518,0.0,0.0,498.03997841633304,0,0.0,0.0,0.0,9.115670104597184,19.999999815626982,6,0.12580104693193536,7.948427617337981,0.0,0.0,0.0,0
2025-02-18 07:50:00,219001518,0.003278688524590164,0.01795562228341584,497.1017469533468,0,0.0,0.0020286020648339485,0.00036429872495446266,10.44984877379925,28.77141118885794,7,0.24821232387608147,4.028646514884874,0.1,0.0,0.1,0
2025-02-18 08:00:00,219001518,0.0,0.0,496.1866136168982,0,0.0,0.0,0.0,13.135299339853582,89.99999878313724,8,0.31966925066733254,3.1281354605045317,0.0,0.0,0.0,0
2025-02-18 08:10:00,219001518,0.0,0.0,496.3870696632564,0,0.0,0.0,0.0,7.681110422829728,20.0,5,0.2268783901758339,4.40745337046563,0.0,0.0,0.0,0
2025-02-18 08:20:00,219001518,0.0,0.0,495.72075853973763,0,0.0,0.0,0.0,8.529430583678735,20.0,6,0.2497552171022511,4.003760057552814,0.0,0.0,0.0,0
2025-02-18 08:30:00,219001518,0.0016666666666666668,0.012909944487358056,496.2108506027784,0,-1.5408320493066238e-05,0.0017744869124141551,0.0003235747303543914,8.908063091851211,17.999999834064216,4,0.24273732050966643,4.119509941038377,0.1,0.0,0.1,0
2025-02-18 08:40:00,219001518,0.0,0.0,495.443751225525,0,0.0,0.0,0.0,8.600520140372335,58.740208930176095,3,0.21765926631474938,4.594125835633597,0.0,0.0,0.0,0
2025-02-18 08:50:00,219001518,0.0,0.0,495.6008067412931,0,0.0,0.0,0.0,8.566363267498286,20.896944041638577,7,0.15350030257104558,6.514220760767463,0.0,0.0,0.0,0
2025-02-18 09:00:00,219001518,0.008064516129032258,0.027451221100817453,495.73425476393095,0,1.4903129657228001e-05,0.002525308825336963,0.0006408345752608048,10.618464256036658,151.22859239488025,3,0.24718913183536073,4.045321650506518,0.1,0.0,0.1,0
2025-02-18 09:10:00,219001518,0.0,0.0,496.5001041957542,0,0.0,0.0,0.0,13.996691747010523,180.0,7,0.15629914822742286,6.39757820537186,0.0,0.0,0.0,0
2025-02-18 09:20:00,219001518,0.0,0.0,497.124339540711,0,0.0,0.0,0.0,9.74192394710382,89.99999917032125,7,0.132996116292836,7.518451240229635,0.0,0.0,0.0,0
2025-02-18 09:30:00,219001518,0.0,0.0,496.6027471913249,0,0.0,0.0,0.0,11.719520985912999,180.0,8,0.1282105344550811,7.799062796375453,0.0,0.0,0.0,0
2025-02-18 09:40:00,219001518,0.0,0.0,496.46642773921474,0,0.0,0.0,0.0,7.391162153706322,47.67986082607814,4,0.15983493136086674,6.256063245085919,0.0,0.0,0.0,0
